NumThreads,Result,Time,
1,1.49439e+17,0.719122,
2,1.49439e+17,0.372452,
4,1.49439e+17,0.202711,
8,1.49439e+17,0.123615,
16,1.49439e+17,0.0991116,
1,1.49439e+17,0.715121,
2,1.49439e+17,0.374517,
4,1.49439e+17,0.202,
8,1.49439e+17,0.152596,
16,1.49439e+17,0.112473,
1,1.49439e+17,0.708267,
2,1.49439e+17,0.371093,
4,1.49439e+17,0.202094,
8,1.49439e+17,0.12249,
16,1.49439e+17,0.113959,
1,1.49439e+17,0.623797,
2,1.49439e+17,0.371131,
4,1.49439e+17,0.201615,
8,1.49439e+17,0.12067,
16,1.49439e+17,0.0688909,
1,1.49439e+17,0.535542,
2,1.49439e+17,0.371815,
4,1.49439e+17,0.202678,
8,1.49439e+17,0.156758,
16,1.49439e+17,0.0719666,
1,1.49439e+17,0.522632,
2,1.49439e+17,0.371313,
4,1.49439e+17,0.201664,
8,1.49439e+17,0.121516,
16,1.49439e+17,0.111426,
1,1.49439e+17,0.689743,
2,1.49439e+17,0.372646,
4,1.49439e+17,0.21169,
8,1.49439e+17,0.118323,
16,1.49439e+17,0.140263,
1,1.49439e+17,0.684568,
2,1.49439e+17,0.371389,
4,1.49439e+17,0.203151,
8,1.49439e+17,0.117086,
16,1.49439e+17,0.108915,
1,1.49439e+17,0.653785,
2,1.49439e+17,0.373445,
4,1.49439e+17,0.202272,
8,1.49439e+17,0.119092,
16,1.49439e+17,0.115834,
1,1.49439e+17,0.618854,
2,1.49439e+17,0.372577,
4,1.49439e+17,0.203707,
8,1.49439e+17,0.124882,
16,1.49439e+17,0.103924,
1,1.49439e+17,0.664605,
2,1.49439e+17,0.372594,
4,1.49439e+17,0.209781,
8,1.49439e+17,0.125342,
16,1.49439e+17,0.116234,
1,1.49439e+17,0.606046,
2,1.49439e+17,0.371681,
4,1.49439e+17,0.202563,
8,1.49439e+17,0.161032,
16,1.49439e+17,0.0960879,
1,1.49439e+17,0.626119,
2,1.49439e+17,0.371546,
4,1.49439e+17,0.201839,
8,1.49439e+17,0.123692,
16,1.49439e+17,0.118251,
1,1.49439e+17,0.617507,
2,1.49439e+17,0.372854,
4,1.49439e+17,0.206648,
8,1.49439e+17,0.124234,
16,1.49439e+17,0.111518,
1,1.49439e+17,0.701277,
2,1.49439e+17,0.371783,
4,1.49439e+17,0.20644,
8,1.49439e+17,0.12529,
16,1.49439e+17,0.100058,
1,1.49439e+17,0.510041,
2,1.49439e+17,0.372445,
4,1.49439e+17,0.202513,
8,1.49439e+17,0.125422,
16,1.49439e+17,0.105972,
1,1.49439e+17,0.701305,
2,1.49439e+17,0.37254,
4,1.49439e+17,0.202465,
8,1.49439e+17,0.122571,
16,1.49439e+17,0.110429,
1,1.49439e+17,0.543767,
2,1.49439e+17,0.372575,
4,1.49439e+17,0.210424,
8,1.49439e+17,0.12325,
16,1.49439e+17,0.111899,
1,1.49439e+17,0.702299,
2,1.49439e+17,0.372427,
4,1.49439e+17,0.212014,
8,1.49439e+17,0.119039,
16,1.49439e+17,0.103735,
1,1.49439e+17,0.639624,
2,1.49439e+17,0.371505,
4,1.49439e+17,0.203654,
8,1.49439e+17,0.129937,
16,1.49439e+17,0.0861378,
1,1.49439e+17,0.532195,
2,1.49439e+17,0.368401,
4,1.49439e+17,0.202499,
8,1.49439e+17,0.118986,
16,1.49439e+17,0.113556,
1,1.49439e+17,0.68605,
2,1.49439e+17,0.373392,
4,1.49439e+17,0.208113,
8,1.49439e+17,0.144213,
16,1.49439e+17,0.110338,
1,1.49439e+17,0.521963,
2,1.49439e+17,0.374819,
4,1.49439e+17,0.211394,
8,1.49439e+17,0.121402,
16,1.49439e+17,0.12095,
1,1.49439e+17,0.709407,
2,1.49439e+17,0.374387,
4,1.49439e+17,0.203013,
8,1.49439e+17,0.147595,
16,1.49439e+17,0.0982365,
1,1.49439e+17,0.668285,
2,1.49439e+17,0.372146,
4,1.49439e+17,0.202637,
8,1.49439e+17,0.119651,
16,1.49439e+17,0.0739576,
1,1.49439e+17,0.633519,
2,1.49439e+17,0.379974,
4,1.49439e+17,0.206243,
8,1.49439e+17,0.125486,
16,1.49439e+17,0.11736,
1,1.49439e+17,0.697603,
2,1.49439e+17,0.373674,
4,1.49439e+17,0.203452,
8,1.49439e+17,0.11948,
16,1.49439e+17,0.141509,
1,1.49439e+17,0.661331,
2,1.49439e+17,0.372609,
4,1.49439e+17,0.201885,
8,1.49439e+17,0.157167,
16,1.49439e+17,0.076086,
1,1.49439e+17,0.49223,
2,1.49439e+17,0.373571,
4,1.49439e+17,0.202433,
8,1.49439e+17,0.118422,
16,1.49439e+17,0.0934306,
1,1.49439e+17,0.696469,
2,1.49439e+17,0.372167,
4,1.49439e+17,0.225014,
8,1.49439e+17,0.117653,
16,1.49439e+17,0.0983131,
1,1.49439e+17,0.600808,
2,1.49439e+17,0.371617,
4,1.49439e+17,0.201972,
8,1.49439e+17,0.120605,
16,1.49439e+17,0.104224,
1,1.49439e+17,0.693764,
2,1.49439e+17,0.372552,
4,1.49439e+17,0.202529,
8,1.49439e+17,0.11652,
16,1.49439e+17,0.115958,
1,1.49439e+17,0.716111,
2,1.49439e+17,0.373071,
4,1.49439e+17,0.202562,
8,1.49439e+17,0.125277,
16,1.49439e+17,0.129993,
1,1.49439e+17,0.525077,
2,1.49439e+17,0.371632,
4,1.49439e+17,0.207068,
8,1.49439e+17,0.157153,
16,1.49439e+17,0.114576,
1,1.49439e+17,0.715497,
2,1.49439e+17,0.372854,
4,1.49439e+17,0.209931,
8,1.49439e+17,0.155454,
16,1.49439e+17,0.109804,
1,1.49439e+17,0.668021,
2,1.49439e+17,0.372382,
4,1.49439e+17,0.204118,
8,1.49439e+17,0.156415,
16,1.49439e+17,0.113569,
1,1.49439e+17,0.702462,
2,1.49439e+17,0.372327,
4,1.49439e+17,0.20921,
8,1.49439e+17,0.124411,
16,1.49439e+17,0.106018,
1,1.49439e+17,0.534126,
2,1.49439e+17,0.371733,
4,1.49439e+17,0.200796,
8,1.49439e+17,0.147445,
16,1.49439e+17,0.111831,
1,1.49439e+17,0.536301,
2,1.49439e+17,0.371367,
4,1.49439e+17,0.205861,
8,1.49439e+17,0.119062,
16,1.49439e+17,0.0852083,
1,1.49439e+17,0.684351,
2,1.49439e+17,0.371947,
4,1.49439e+17,0.208798,
8,1.49439e+17,0.15281,
16,1.49439e+17,0.112684,
1,1.49439e+17,0.702528,
2,1.49439e+17,0.371908,
4,1.49439e+17,0.205639,
8,1.49439e+17,0.119885,
16,1.49439e+17,0.130061,
1,1.49439e+17,0.680867,
2,1.49439e+17,0.371426,
4,1.49439e+17,0.202614,
8,1.49439e+17,0.121291,
16,1.49439e+17,0.0977592,
1,1.49439e+17,0.699787,
2,1.49439e+17,0.37282,
4,1.49439e+17,0.208649,
8,1.49439e+17,0.121323,
16,1.49439e+17,0.122615,
1,1.49439e+17,0.493342,
2,1.49439e+17,0.372791,
4,1.49439e+17,0.201514,
8,1.49439e+17,0.165637,
16,1.49439e+17,0.115993,
1,1.49439e+17,0.669035,
2,1.49439e+17,0.373123,
4,1.49439e+17,0.209809,
8,1.49439e+17,0.155354,
16,1.49439e+17,0.128393,
1,1.49439e+17,0.618125,
2,1.49439e+17,0.372047,
4,1.49439e+17,0.253823,
8,1.49439e+17,0.12021,
16,1.49439e+17,0.106428,
1,1.49439e+17,0.703188,
2,1.49439e+17,0.373907,
4,1.49439e+17,0.199493,
8,1.49439e+17,0.123296,
16,1.49439e+17,0.116138,
1,1.49439e+17,0.550902,
2,1.49439e+17,0.372856,
4,1.49439e+17,0.202258,
8,1.49439e+17,0.125019,
16,1.49439e+17,0.114248,
1,1.49439e+17,0.618549,
2,1.49439e+17,0.372087,
4,1.49439e+17,0.214403,
8,1.49439e+17,0.119997,
16,1.49439e+17,0.118585,
1,1.49439e+17,0.717562,
2,1.49439e+17,0.372983,
4,1.49439e+17,0.218841,
8,1.49439e+17,0.120796,
16,1.49439e+17,0.11557,
